stock no.,link,gross_profit_changes
00396,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00396,"-9.28%, -48.28%, -17.34%, -27.11%"
00464,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00464,"18.3%, -43.1%, -53.59%, 36.84%"
00496,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00496,"16.33%, -9.65%, 217.74%, 12.97%"
00526,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00526,"-1.57%, 57.55%, -57.99%, -53.71%"
00531,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00531,"0.67%, 36.62%, -9.02%, -9.97%"
00599,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00599,"-21.09%, 13.18%, -11.91%, -1.93%"
00669,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00669,"10.43%, 12.14%, 17.45%, 10.64%"
00776,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00776,"6.9%, 31.38%, 29.58%, -23.8%"
00837,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00837,"-2.86%, 13.63%, -4.03%, 6.45%"
01027,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01027,"-49.86%, 9.65%, -1.91%, -17.04%"
01049,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01049,"-26.24%, 114.32%, 7.53%, -1.66%"
01086,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01086,"2.99%, 30.09%, 33.3%, 3.26%"
01190,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01190,"-11.82%, -24.24%, -66.56%, -78.34%"
01198,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01198,"86.43%, 21.77%, 7.04%, -0.93%"
01237,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01237,"-60.95%, -32.72%, 112.99%, -87.41%"
01373,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01373,"4.39%, 5.45%, 3.61%, 9.58%"
01418,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01418,"4.32%, 0.94%, -6.89%, -21.6%"
01451,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01451,"-9.52%, -9.24%, -6.5%, 13.02%"
01545,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01545,"5.66%, 5.23%, 3.85%"
01575,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01575,"23.03%, 76.86%, -10.55%, -75.92%"
01678,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01678,"-80.46%, -69.48%, -37.24%, 79.64%"
01711,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01711,"7.17%, 12.81%, -7.11%, -11.75%"
01715,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01715,"7.06%, 23.63%, 9.74%, -10.78%"
01781,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01781,"25.74%, 5.77%, 6.41%, -101.76%"
01868,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01868,"12.7%, 10.38%, -1.9%, 39.01%"
01925,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01925,"13.29%, 10.89%, 24.9%"
01999,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01999,"12.51%, 14.88%, 2.52%, 15.13%"
02014,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=02014,"14.39%, 42.54%, 6.28%, -7.29%"
02023,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=02023,"17.51%, 14.44%, 7.63%, 19.31%"
02083,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=02083,"13.45%, 20.43%, 14.67%, 3.81%"
00027,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00027,"4.01%, -7.16%, 14.46%, -5.93%"
00070,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00070,"6.44%, -61.04%, -9.11%, -55.52%"
00102,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00102,"690.0%, 37.98%, 0.03%, 17.33%"
00200,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00200,"5248.24%, 73.1%, -1.72%, 10.26%"
00296,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00296,"-6.45%, -9.01%, -12.59%, -26.73%"
00555,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00555,"-21.72%, -15.49%, -32.34%, -72.07%"
00582,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00582,"44.5%, 74.9%, 201.29%, -63.14%"
00880,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00880,"-13.98%, -23.99%, 8.31%, -1.55%"
00959,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00959,"-12.93%, 378.01%, -0.97%, -21.36%"
01076,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01076,"1382.34%, 115.84%, -58.01%, -89.03%"
01128,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01128,"15.73%, 53.99%, 16.34%, -8.66%"
01180,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01180,"9.91%, -10.55%, 30.83%, -4.61%"
01182,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01182,"-11.77%, -17.97%, -3.93%, 11.82%"
01245,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01245,"-5.62%, -9.01%, 6.04%, 2.04%"
01371,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01371,"-101.93%, -1795.25%, -18.35%, -35.91%"
01655,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01655,"-5.43%, -7.29%, -8.47%, -13.07%"
01680,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01680,"-1.79%, 19.82%, 4.83%, 10.62%"
01928,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01928,"-2.45%, 14.02%, 14.22%, 1.65%"
02282,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=02282,"-13.18%, -2.86%, 32.6%, 18.56%"
03918,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=03918,"11.91%, 28.91%, 42.41%, 25.66%"
06889,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=06889,"0.61%, -3.05%, -3.76%, -3.04%"
08156,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=08156,"-57.37%, 16.8%, 50.91%, 88.4%"
08279,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=08279,"5.87%, 357.26%, -43.16%, -3.4%"
08400,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=08400,"18.87%, 49.95%, 37.62%, -40.41%"
00003,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00003,"2.59%, 6.43%, 9.85%, -4.28%"
00384,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00384,"16.13%, 39.33%, 20.46%, 21.61%"
00392,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00392,"4.25%, -0.77%, 12.82%, 3.62%"
00603,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00603,"8.94%, 7.81%, 12.22%, 10.3%"
00681,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00681,"0.88%, 9.78%, 15.76%, 10.88%"
00956,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00956,"28.53%, 60.13%, 23.92%, 15.58%"
01083,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01083,"-86.74%, 26.02%, 23.89%, 9.9%"
01193,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01193,"11.85%, 6.54%, 14.32%, 2.27%"
01265,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01265,"26.11%, 100.16%, -47.34%, -143.79%"
01430,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01430,"4.46%, 9.38%, -6.21%, 15.71%"
01600,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01600,"13.73%, 10.92%, 85.98%, 19.3%"
01635,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01635,"1.44%, 6.46%, -30.82%, 65.55%"
02688,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=02688,"7.05%, 13.46%, 14.04%, 18.45%"
02886,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=02886,"-0.51%, 5.91%, 6.94%, -14.29%"
03633,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=03633,"28.44%, 27.89%, 72.36%, -14.04%"
06828,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=06828,"-1062.74%, 255.37%, 18.38%, 13.18%"
08117,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=08117,"-75.06%, 400.26%, -7.74%, -35.49%"
09908,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=09908,"12.29%, 15.75%"
00775,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00775,"-4.56%, -7.14%, 12.34%, -7.36%"
00897,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00897,"-16.06%, 10.63%, -12.29%, -6.62%"
00911,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00911,"209.19%, -103.74%, -79.8%, 988.34%"
00926,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00926,"-28.39%, 1.1%, -40.65%, 128.91%"
00932,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00932,"6.88%, 15.29%, 36.62%, -4.75%"
00943,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00943,"96.95%, -37.32%, 32.17%, -9.59%"
02010,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=02010,"11.74%, -7.3%, -58.92%, -61.56%"
02031,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=02031,"-2.85%, 17.2%, 20.84%, -27.39%"
03332,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=03332,"2.11%, -6.46%, -18.53%, -37.01%"
00022,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00022,"-45.48%, -38.1%, 26.72%, -58.38%"
00037,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00037,"32.43%, 22.12%, 32.28%, 91.05%"
00045,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00045,"-1.59%, 2.81%, 7.38%, -5.69%"
00069,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00069,"-1.06%, 4.99%, 13.76%, -5.84%"
00078,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00078,"5.88%, -1.77%, 4.03%, -16.31%"
00126,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00126,"2.74%, 15.01%, 3.32%, 1.56%"
00132,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00132,"-25.55%, -44.53%, 475.96%, 67.27%"
00181,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00181,"24.89%, -0.65%, 22.32%, 1.86%"
00184,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00184,"0.33%, -1.03%, 2.98%, -3.42%"
00193,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00193,"-21.27%, -7.46%, 230.71%, 47.39%"
00201,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00201,"226.57%, -57.88%, 21.22%, -64.76%"
00219,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00219,"4.3%, 17.9%, 20.51%, -46.53%"
00253,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00253,"4.3%, 17.9%, 20.51%, -46.53%"
00292,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00292,"11.8%, 21.28%, 57.24%, -2.17%"
00355,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00355,"-5.67%, 8.93%, 58.94%, -35.4%"
00542,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00542,"-5.63%, -68.16%, -48.49%, 79.28%"
00557,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00557,"9.62%, 87.36%, -55.73%, 4.81%"
00617,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00617,"-5.66%, 9.26%, 61.58%, -35.36%"
01158,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01158,"30.98%, 35.09%, 8.38%, 20.69%"
01179,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01179,"22.29%, 11.42%"
01189,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01189,"16.4%, 3.15%, 5.58%, -40.84%"
01215,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01215,"-35.27%, -18.43%, 33.19%, -46.23%"
01221,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01221,"4.57%, 3.44%, 1.67%, -64.74%"
01270,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01270,"5.39%, 2.73%, 0.95%, -21.01%"
01355,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01355,"-11.21%, -7.78%, 179.74%, 0.08%"
01992,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01992,"22.87%, 11.4%, 86.41%, 4.98%"
08237,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=08237,"31.69%, 45.54%, -7.16%, -65.15%"
08308,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=08308,"-31.76%, 85.78%, -23.61%, 15.95%"
00229,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00229,"52.9%, -3.86%, 29.19%, -23.56%"
00449,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00449,"35.77%, 18.62%, -53.0%, -92.83%"
00638,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00638,"27.64%, -16.82%, -5.27%, 14.99%"
00684,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00684,"1.54%, -32.72%, -26.21%, 51.24%"
00751,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00751,"-8.5%, -10.0%, -26.61%, 32.94%"
00921,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00921,"24.11%, 4.39%, 5.07%, 17.23%"
01070,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01070,"1.09%, 8.35%, 10.33%, 17.52%"
01169,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01169,"10.8%, 24.73%, 15.36%, 3.76%"
01280,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01280,"-52.86%, -44.42%, -26.71%, 66.84%"
01455,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01455,"28.75%, 27.92%"
01691,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01691,"47.73%, 92.44%, 12.76%"
01692,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01692,"-1.46%, -0.23%, 69.47%"
02381,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=02381,"13.63%, 8.32%"
08222,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=08222,"-9.99%, -9.86%, 5.71%, -13.23%"
00031,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00031,"41.26%, 29.43%, -12.46%, 1.27%"
00096,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00096,"12.3%, 8.79%, -9.19%, -25.88%"
00148,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00148,"50.49%, 40.34%, 1.72%, -12.5%"
00255,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00255,"-3.83%, 12.72%, 2.37%, -10.16%"
00445,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00445,"-4.07%, 262.99%, 98.99%, 54.8%"
00515,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00515,"-90.35%, 93.49%, -42.81%, -57.53%"
00532,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00532,"-12.85%, 15.06%, 7.52%, -0.6%"
00567,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00567,"-100.4%, 16883.56%, 15.48%, 82.54%"
00591,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00591,"32.82%, -50.31%, -117.79%, -243.66%"
00675,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00675,"-13.33%, 47.28%, -22.11%, 24.45%"
00822,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00822,"34.16%, -20.92%, 44.56%, -11.58%"
00838,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00838,"-20.04%, 4.74%, 0.75%, -3.04%"
00868,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00868,"48.73%, 16.85%, 7.92%, 0.13%"
00929,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00929,"7.21%, 23.17%, -10.09%, -37.78%"
01002,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01002,"43.14%, -29.9%, -81.05%, 111.37%"
01108,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01108,"69.76%, 128.47%, 176.33%, 47.49%"
01166,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01166,"-26.42%, 3.42%, -16.34%, 1.3%"
01286,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01286,"27.11%, 23.51%, -6.31%"
01480,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01480,"-16.81%, 1.86%, 46.48%, -17.05%"
01553,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01553,"168.82%, 29.99%, -6.36%"
01596,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01596,"20.05%, -27.32%, 10.96%, 3.37%"
01611,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01611,"1.59%, -2.19%, -16.25%, 2.07%"
01639,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01639,"121.22%, 25.63%, -30.99%, 37.32%"
01656,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01656,"-1.08%, 13.49%, 9.2%, -3.88%"
01679,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01679,"11.1%, -25.37%, 9.47%, -59.4%"
01710,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01710,"26.11%, 13.14%, -7.28%, -12.65%"
01743,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01743,"46.16%, 68.27%, -4.99%, -26.76%"
01888,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01888,"59.53%, 56.84%, 1.85%, -20.21%"
01899,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01899,"40.6%, 6.89%, 3.5%, 11.25%"
01932,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01932,"7.07%, -11.39%, -50.96%, 30.39%"
00240,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00240,"34.66%, 24.37%, 84.51%, -13.82%"
00390,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00390,"2.27%, 25.99%, 14.23%, 11.45%"
00498,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00498,"13.46%, 13.9%, 6.44%, -40.46%"
00610,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00610,"29.74%, 11.01%, 46.58%, -14.51%"
00747,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00747,"67.26%, -53.99%, 12.6%, -65.42%"
00871,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00871,"2.84%, -11.04%, -41.3%, -57.8%"
01186,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01186,"-15.75%, 8.58%, 13.49%, 12.15%"
01343,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01343,"-4.75%, 48.73%, 9.55%"
01421,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01421,"537.46%, -71.72%, 56.13%, 194.9%"
01472,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01472,"-2.25%, 54.12%, 17.19%"
01556,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01556,"-12.28%, -20.09%, -12.5%, -1.21%"
01559,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01559,"11.88%, 14.29%, -4.72%, -5.42%"
01599,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01599,"32.26%, 21.77%, 6.0%, 17.94%"
01800,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01800,"9.54%, 10.9%, 6.91%, 7.0%"
01829,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01829,"-4.9%, 49.23%, -11.21%, 2.11%"
01865,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01865,"-18.44%, 29.38%, 5.11%, -43.12%"
01903,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01903,"48.12%, 36.23%, -45.93%, -48.33%"
01960,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01960,"202.37%, 17.39%, 28.85%, -17.7%"
02193,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=02193,"-49.66%, -12.75%, -34.97%, -21.45%"
02258,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=02258,"10.92%, 19.62%, 92.15%, -19.31%"
06816,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=06816,"8.43%, -24.33%, -24.4%, -30.09%"
08196,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=08196,"36.23%, 17.59%, -50.52%, -46.8%"
08321,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=08321,"-10.61%, 10.25%, -19.82%, -29.94%"
08356,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=08356,"-127.84%, -270.15%, -89.28%, -603.33%"
08366,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=08366,"-48.52%, -80.39%, 195.44%, -74.94%"
08516,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=08516,"49.32%, 13.55%, 11.95%, -87.12%"
08601,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=08601,"20.92%, 7.33%, 12.06%"
00662,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00662,"9.71%, 0.53%, 14.57%, 14.77%"
00945,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00945,"6.47%, -0.81%, 7.67%, 4.88%"
00966,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00966,"9.88%, 18.54%, 8.45%, 32.48%"
01299,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01299,"20.77%, 35.94%, -5.3%, 30.15%"
01336,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01336,"-8.31%, -1.18%, 6.21%, 13.25%"
01339,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01339,"9.19%, 9.12%, 3.06%, 10.55%"
01508,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01508,"7.01%, 18.74%, 9.35%, 18.94%"
02318,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=02318,"11.72%, 25.83%, 11.04%, 17.65%"
02328,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=02328,"10.46%, 12.58%, 10.98%, 11.42%"
02378,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=02378,"73.93%, 20.49%, -71.2%, 275.98%"
02601,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=02601,"7.74%, 20.04%, 10.55%, 8.38%"
02628,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=02628,"6.57%, 18.97%, -2.48%, 16.27%"
06060,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=06060,"36.0%, 63.6%, 72.13%, 57.37%"
06161,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=06161,"2.22%, 25.13%, -11.49%, 15.12%"
00053,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00053,"95.03%, 5.92%, -38.93%, -16.17%"
00068,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00068,"78.05%, -86.59%, 49.6%, 50.89%"
00080,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00080,"-77.43%, -66.76%, 1045.43%, -42.07%"
00133,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00133,"-36.24%, -40.47%, 24.85%, -15.87%"
00139,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00139,"-88.36%, -504.67%, -23.97%, 218.47%"
